geneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
CRB3	4.128871416883067	4.0251216733344	3.4549826321328427	3.7286391777862447	4.020708357748548	3.215260703766499	0.16388982920507053	0.8704685305432568	0.7067652222561056	1.5833475086020328
CRISP3	4.709331722254363	3.2271078094807684	4.86266242283927	2.46551119709697	0.6969273445236174	-0.3803426502305586	-2.716468666620344	-1.7792444475309999	-0.6652705824586805	0.7031865038110335
CRISPLD2	5.527544949426866	5.396153011665252	5.587083142303819	5.520489294281756	6.770739278675651	7.879486209045824	8.417106352839792	7.504924891451502	7.765792307167424	7.783058808909187
CRLF1	3.98156864521313	3.596148157131904	3.152409005912004	2.871789190987668	5.041213487473892	2.1213494778721254	3.0347954808656437	0.6691031456241378	0.7917356224224499	0.29422397763070096
CRTAM	-1.449771353385557	-1.0737787002666033	0.3828389506402474	-0.6626516489285758	1.0156707250574988	2.6995867947172867	3.3199958657767437	3.6636675577030107	4.322446232416237	3.2755083030264025
CRYAB	6.8735053699676305	7.330920183458063	8.553484943089245	8.294906643732899	5.789156880665291	3.924780696205522	3.1981347713950115	1.2969333747686569	1.7771728098069461	3.191848806052788
CSF1R	4.59669550205612	5.511086663694213	5.427491455560335	5.807462505526263	6.219911632998047	6.932117926234325	7.997703559084868	7.11131220565637	7.696504391680741	8.164472337076356
CSF2	-4.898880607517633	-3.584260753040722	-3.3767210668676926	-5.205006816170501	-2.2541277446524948	0.20506849022584167	2.4357198223678065	1.7647869366096116	2.0031063550458477	1.005049608308572
CSF2RA	2.4430335605928013	3.5178720475713225	3.9265523346763014	3.749776593855213	4.496151029976922	5.657537255370272	5.348763986911267	5.585636415035467	5.7457359496364395	5.86280606355808
CSF2RB	2.565612357807232	3.6771223592787035	2.8220330683644868	3.8119019776710332	3.8300909147238897	7.399170613480039	7.776819123254012	8.68861080169333	8.56338160754863	8.276327825654219
CSF3R	1.9894270554430702	2.5458854545270997	2.8469079913821966	3.444693300562656	0.9483188032393686	4.789730782063028	6.712879567614077	5.9954880459880595	6.313780828179512	5.994157345979133
CSMD1	1.647636926107	3.251101248805345	3.948544399642665	3.299533311957906	-0.3648082136060582	-1.6023214448366139	1.1621090496036928	-0.2397761811373535	-2.394771791668969	1.2128792538381816
CSRNP3	4.271696284237288	4.342243083494601	3.748406777966952	3.554254107277798	4.100289289478963	2.5421472745475397	3.01177169262666	1.3868816319421817	1.0868362827540776	1.8117403802952174
CST6	7.7006061360404114	7.480589337941918	6.713706499252005	5.942603017039006	7.928343092565103	5.870832778658641	-0.15270189877320628	3.09495453143625	2.6365593610478957	4.466371225131677
CST7	-0.24939434076421346	0.5488220029082695	0.27287659700726774	0.21972890602512007	1.6435912475054726	4.726189904909157	4.981422671945499	4.741530403363008	5.650406050682773	4.717660060925094
CTAGE4	2.675191539419651	3.58374499844021	3.0707876511571475	3.0812790954713822	3.6490667887455093	1.8908501644114666	1.2143554524477347	-1.5836190531944516	0.7567437075535525	1.6072010429884183
CTB-102L5.4	3.3407871037942765	2.9077005566237304	2.602288242576458	2.8283124024960955	4.212218316017113	2.603692697820326	-0.529398956085941	0.29964968582170226	0.01802026701518242	0.04843913331053344
CTB-109A12.1	-1.523036141152852	-1.6801756085647415	-0.2550374762701954	-1.9378995512767363	-2.2541277446524948	0.2772253247213831	0.9461778065673068	1.2066780820362546	0.7997122738557435	0.8300592217375672
CTB-133G6.1	-3.254253698424309	-1.045394677824466	-0.73346610019908	-2.827766401538243	-0.8009444699029367	0.9147388962669719	2.534463891714402	2.029898157342311	2.0841739839811986	1.8890337190479294
CTD-2192J16.22	-1.2220614721126364	-0.13673835240198437	-0.1519638466250205	1.435258593799899	3.7130382192526157	2.719318740693119	1.8224374452020495	2.6047297228189192	2.3650484692742673	2.26706632311933
CTD-2370N5.3	0.3389787336345363	0.8880256164558252	0.442337993930742	1.6812313160477077	-0.7442517141966791	1.8105522541310874	1.916227084347542	2.986105988243553	3.075243335969016	3.8500283249326395
CTDSPL	6.967461902635517	6.78832323440033	6.800778241381685	6.973868457008357	7.237320161530616	5.8994124609804315	4.497196906012782	4.269215681317089	4.659449243701673	4.3092850371341616
CTHRC1	3.6336725240011347	4.60611323694179	4.454556262329792	4.745281101184441	6.4605690440270775	7.243193129198035	7.056111907108549	7.286611920374994	6.973031537876447	5.906282642959256
CTNNBIP1	8.675937370718179	8.527729931788835	8.453098046156306	8.18542693423604	10.035086671227274	7.803816317249137	4.625372755746564	5.189414289236944	5.6619552489448	5.735400548200844
CTSB	7.915293847033932	8.031997101884997	7.998330802055319	8.160705379115798	9.091005971794143	11.29700170605241	11.186699983194735	11.663241564884569	11.456731672684683	12.211077032166447
CTSC	6.243323485053908	6.481445059562024	6.453062785929947	6.147779944557521	6.609078612657914	10.191304239793284	9.801527664500062	10.889647886826738	11.207467109736424	10.272325223982252
CTSH	6.681793217596518	6.73785016104548	6.092519426791068	6.731908438459262	6.364515844965532	9.056084909799734	8.168661105418972	8.650900591637603	8.930867501958314	8.860269949278646
CTSK	6.1839143062211255	7.702996240071336	6.529428574540286	7.903277739278554	8.955079699874785	9.761066081095857	8.661826974152689	10.000183792294365	9.555446234264265	9.434605501403116
CTSL	4.613185756477159	5.7710869699184775	5.259254792231079	6.09431668152706	6.544274711663131	8.970116680129436	8.842812697693493	9.962736173763252	9.572551779731782	9.163144307784515
CTSS	4.888440869201192	6.16940522479623	5.413704064948964	5.9802149391994215	6.769483706433646	10.864389214011709	10.221155108655749	10.741825630280355	10.894251733003383	10.961965884165998
CTSV	7.20002560610464	6.402352917354103	5.636107616947169	5.9140752000158665	7.8046965142139575	5.360672688359282	0.8992524462626875	4.006733896977069	3.1337826500031096	4.870381705463497
CTSW	-0.344868898263504	0.7526116557819795	1.6252269448877055	0.8287536673591182	1.5726000252071761	3.997486141798414	4.783637144714913	5.155479038986467	5.951777210836915	4.260022749337096
CTSZ	5.331883779697972	5.8899718285532	5.849219940943321	6.2934601702827955	6.563055282788566	8.971103385742872	8.625175556963354	8.259047932438156	8.815537320482376	9.373990065844279
CTTNBP2	2.6044600548296946	2.2987591867982644	3.441213906260806	2.756126886948811	4.643443394370134	0.5125844871315002	0.4282659561379879	0.21562518090608623	-0.5799817411031709	-0.5986712073939908
CWH43	6.561631594730228	6.231955498877678	5.814459220531922	6.148263006134241	5.915462786684894	5.78593869869165	2.451070430456752	2.768107602500098	2.4777756771695736	4.076254767976256
CXADR	8.158211304683768	8.25883372711796	7.852752471231742	8.137331993106397	6.74794115944105	7.115963433975373	2.8159357904481173	4.868400389140558	4.570243061351851	6.409960551021276
CXCL1	-2.1335960047665226	-1.698997508609451	-3.132220243426736	-1.4866897199166187	-2.2541277446524948	3.174293871801642	5.543950122939002	3.948926244963655	3.6171859216611404	3.941386994829859
CXCL10	0.236100471444321	1.4491912854367552	-2.4595170851745043	-0.008824965977461505	1.2604616447640153	7.917149740418818	8.036310492301002	10.486557643424216	9.683955819708556	9.050130729272894
CXCL11	-1.828602763465263	0.9337373493897848	-3.186045847925599	-1.1794057346249396	0.13047357183837205	5.849848409840635	5.932930516711087	8.626062607420161	7.7145412096801325	7.521991030268592
CXCL13	-6.495644090823147	-3.964771970141518	-6.540970938081874	-5.205006816170501	-2.2541277446524948	2.353062337348295	3.5438860100721095	2.751031698963347	2.0729589885778257	4.990705772683458
CXCL14	10.530575822319326	10.195791786791323	9.98785354212608	10.418129505362186	10.089165737925441	7.555972153712255	7.289660354934924	6.833640826069235	6.223035559140446	6.483799047077166
CXCL16	4.2568601168129225	3.8916523409574206	4.184540718618197	3.8626968400293564	3.743594251998996	6.48404695678872	6.620412496313734	6.402952340347578	6.912567137367039	7.031836518163435
CXCL2	-1.4213441378972071	-0.5989007228743258	-0.35797254805578166	-0.24871977251563385	-2.2541277446524948	2.3469396147755783	3.6529298293916184	2.5947677233631206	3.1343205184030234	2.7999001703767403
CXCL3	-3.897224592577159	-2.1860897840616107	-1.3861703758568802	-1.6419550884260397	-2.2541277446524948	1.2511825481672296	3.8714840523813	1.8670930887421378	2.827760496517826	2.3438739337394536
CXCL8	-1.4798624195352947	1.7810852994134518	-0.5713301973793131	4.864012904921933	1.2174708976340987	4.688998540120123	9.60578438050254	6.410000202770075	7.664471499856883	5.783178129814375
CXCL9	1.172989465720417	4.013717235267871	1.160032653345151	1.8290576646541226	2.3063150409301536	10.271986058540772	10.460456257915432	11.192981864019211	11.560669532986482	11.344521982924228
CXCR2P1	-0.36060840392208277	-0.8481383677661614	-0.37729631430589367	-0.17522575858860384	-2.2541277446524948	3.5840988267111844	4.973375502664204	4.940726537966254	5.770058451962764	4.736504456020264
CXCR3	-3.181586446869011	-0.8538587202405219	-2.5888690642096495	-2.0502582568059298	-2.2541277446524948	3.8054072566230768	3.9033085981114932	4.251270793608745	4.719380098799879	3.2502863243128335
CXCR4	1.6482521079340264	2.534864238524572	2.0463435509316708	2.1872054975706128	2.0950583163711003	7.045665413724606	6.990264035412594	7.318340450970307	7.473584230556101	7.245331518959548
CXCR5	-0.07956325524374462	-0.455275548062092	-0.5010936200186178	-5.205006816170501	2.7177469666092895	2.2428752073263682	2.778919387335268	3.4341206282946772	3.1501193011540813	2.8628310685453235
CXCR6	1.2458853384132174	1.0284695653613947	2.3146260864913173	0.9969611831017264	0.7677057762246832	6.962874329672401	6.429703348553345	7.204440156399962	7.406918746782451	6.442869332249458
CXorf21	0.1064482413366158	0.8412922688976943	1.0450675640784588	1.1562771293843401	1.6435900436611168	3.503184199257768	3.989246543469725	4.1559379404035	4.249954107200454	4.010376015741494
CYBA	3.1455557426187926	4.179513847677082	3.7836589855810887	4.398570492540518	5.002881035944477	8.21599515924161	7.8742334092453605	8.410977831688479	8.506979184252915	7.734375498811558
CYBB	4.330546257954823	6.207855899395344	5.093487633480932	6.391958503460041	6.082313308489781	10.08071306728851	10.09931712138405	10.319947801382224	10.312218893413624	10.79546974352385
CYFIP2	3.637428440238619	3.610638084543067	3.5906957912622675	3.3970409151380188	3.442549904292338	5.16433292671166	5.805803993971526	5.949836758189976	5.789206281923405	5.521558364911798
