txID	0hr_rep1	0hr_rep2	8hr_rep1	8hr_rep2	16hr_rep1	16hr_rep2	24hr_rep1	24hr_rep2	32hr_rep1	32hr_rep2	40hr_rep1	40hr_rep2	48hr_rep1	48hr_rep2
PF3D7_0112900.1	4.119859189590684	5.8582018087348	2.744513262695041	1.9187516990312254	1.1175661809813695	0.8495790250202534	0.48533713239223897	0.5681135501850573	1.5280344281194846	0.14259309195019937	2.7036165091744184	1.8712011721927344	4.89720977454314	5.104486488395001
PF3D7_0113000.1	4.64794416345901	4.566348233462368	6.7854828688157	7.279585628620072	9.909828330206757	10.228059448427944	8.566261109280171	9.178941964103409	7.2783700561386695	7.473580200569976	5.4367155899887045	4.511321174493215	4.72358336874054	3.349486327953026
PF3D7_0113200.1	2.9537286712036916	3.084785000665449	2.0450014006281787	1.6044027786927235	4.661717797378719	4.575508391356347	5.456376775625026	6.2653195088921985	4.551898997570286	5.262870972908839	4.201158480795955	3.77977312671299	3.3645556609678358	3.3164057333795274
PF3D7_0113300.1	6.221245594585997	6.777490946345266	6.349723992263767	6.865160971754031	5.759098909685406	5.752516453924721	3.8989808436213953	4.170690916579394	2.8060532573895522	3.620794974702434	2.0727084163973113	2.5356194906316025	4.792266533971533	5.810727355736092
PF3D7_0113900.1	4.556252735875665	6.075863431234596	5.851982291586895	6.404536545318789	5.970236596798626	6.6998763225122495	3.3065756219604743	4.575122830634493	3.0538848949335247	2.4875573938857	3.0893238589818584	2.0396036546073977	3.6890978343109118	5.1721372957366025
PF3D7_0114100.1	1.6296337997417414	-0.70390668419692215	1.6385341581385473	0.18982342171543085	5.949918430535997	3.2765103043951336	6.954320555939637	5.325437797371307	5.069013581632854	1.9514265144719813	2.487961686738136	-4.027713602767768	1.9529633217323175	-0.022610880708992566
PF3D7_0114300.1	0.2399555669754549	0.2685177087593406	-0.018410976496140204	0.2814146010851505	2.420802751036915	3.198553312182312	3.702997983671351	6.035201780702697	2.2502139642065977	4.415247340957189	0.6459468154368759	1.5596326156087983	0.8594183224182288	-0.1568095703064676
PF3D7_0201000.1	-3.8380546100407673	-2.6026628746532516	-1.0385392939553457	-1.3007239367844718	-0.43014121705705133	0.11822127670183637	-1.534392577210525	-3.325200548482976	-1.5090852559188792	-1.425896941957767	-3.5957648686711625	-2.1502647228270555	-0.8947062475691372	-0.15520258124207156
PF3D7_0202100.1	8.109942888275786	7.307996529704025	7.030150716753211	6.025972114728946	5.413697588213261	4.25269361344756	3.4474179127842484	4.431086480420211	2.6754859842953618	4.465380638859468	5.372165241977608	3.9244509007051436	8.2550383574311	6.567140755479585
PF3D7_0202200.1	7.732180681073434	7.78912187329272	7.6548209880867955	8.313539488746672	6.920583981302016	7.469359000110327	4.562278988385468	3.874063580493971	2.4593116392441545	1.7520305043158326	2.506343799932222	1.7209684736928845	6.409535006404435	6.877149300571687
PF3D7_0202300.1	-0.14859253472713785	0.9485647673753993	1.3670434915314629	1.0081262015784422	1.8841278943700575	0.46667330037403393	3.7967855503301333	3.928384286502518	1.7447960486082554	0.9031691258055283	1.154342694654166	-0.3618501605686485	0.9408076208075485	-0.14538106166394218
PF3D7_0202500.1	8.909827270331679	9.012284808656513	9.24800047194928	9.790301591694194	9.115660779695235	8.158786274339143	6.984367005792502	5.4711630083628595	4.707254929846032	1.1619735994469254	5.94022783569737	4.276131642147534	8.597214095317964	8.278951472709927
PF3D7_0202600.2	-3.8099684586283273	2.8793946004209836	3.201531791911746	2.822311478381882	5.17832039451637	3.6861393800771793	4.5995305395701855	4.0160594865200885	4.06129043378513	3.9190209253986756	2.847061914367113	3.875305520096453	-3.8163279318133005	1.7998248787213882
PF3D7_0203000.1	5.0327080252001695	6.524044490944476	4.26845989881386	3.0067617333879064	3.0882055456994393	3.228936739366503	3.5271193231273337	1.2014896759489369	4.198647535032178	3.096673787362399	4.937025025341929	5.024948086006489	5.781649693146423	5.659237153408008
PF3D7_0203100.1	5.637391466963682	7.27908661773526	4.774407562335631	4.101245021465821	3.680913566312347	3.894073452742133	3.298061734155504	2.700894831615484	3.0297206911067303	2.8208218642931686	4.29060285756889	4.654541985327387	5.826919198682735	6.725965612779972
PF3D7_0204100.1	7.486080781798106	7.359143746761677	6.04239811430156	3.702088423732439	4.716639151068593	3.6634785244202064	5.094286389179479	4.39950153592871	6.57950882982352	6.040517038392499	8.5563156516372	8.558345748803072	7.666311068204978	8.320316563475087
PF3D7_0206200.1	6.978339523494023	8.656584634407496	5.847746501576559	4.807436831110222	4.107601829822415	3.203845844833248	3.2351940008340265	1.7998196874484653	3.7220943454424904	2.824460900428808	5.5007804886235165	5.4182887555112575	7.774144445867534	8.165636029344732
PF3D7_0206800.1	7.00101759104006	9.796031486429287	5.708278723459709	5.5609068903481225	3.9600762708525843	4.703925258961647	2.3773320052658113	4.734866661878427	4.517730889117068	5.376562030100851	7.100109433092929	8.424767764523976	7.380183654732213	9.79792542391338
PF3D7_0206900.1	4.9719666674765906	6.669079253742361	3.8565573890258347	2.6309080688563813	2.650869822749073	1.1219306969204823	2.431735619799012	1.483372748010655	-3.500465232331158	-1.425896941957767	2.0433010828383606	3.762357962070692	5.139400709329084	6.0163993643414955
PF3D7_0207000.1	6.5562574015450394	7.389185509302982	4.838954509762844	2.4726963136981652	2.7647223151750646	0.4648433184512965	3.6815067742001286	2.583737197369893	5.570980017439331	4.848900463643267	7.016275113985896	7.037003292090164	6.77881063112626	7.337100537485402
PF3D7_0207100.1	6.943726887088045	8.653109931052612	5.860105186853076	4.071624014310916	4.455481699361905	3.2303911998408315	4.3058425299382845	3.572521756473521	5.132030628826384	5.23145106777275	5.958178089551794	6.47001652607971	7.455923965841723	8.074333863480367
PF3D7_0207200.1	1.949153887383417	3.7362486081543045	0.8695127703546588	-0.4324266668007549	-0.8473340728783122	-0.03864633849229024	1.3226916385092562	1.0899324818126266	1.4272421671692266	1.6859042564454114	1.2401549921750776	1.8555748354932269	1.7707898949178467	3.3602337586584192
PF3D7_0207400.1	5.718154887487468	4.492922576679424	4.308679743630044	1.95632363019456	2.6326356368316777	2.092847164826982	2.641798397347828	3.0844524289569875	6.059975667526892	5.174389717408118	7.145097200599768	6.892344701298828	5.961305388139936	5.531386629816364
PF3D7_0207500.1	6.524977431520805	5.719128719740523	4.987071681517438	2.4686801225679518	3.363343970431987	2.3220445520776725	3.939012088954656	2.697923749329053	7.150583169257139	6.718897371434678	8.102950813407016	8.665970719936782	6.708325681465581	7.2037152143938865
PF3D7_0207600.1	9.826614175498406	9.659998326149383	8.124333971638697	5.5134191380687385	6.184695327788269	4.043575818092844	5.3627333705535705	4.860252163579595	9.538539602128443	8.913067864890413	11.426437708273454	11.695403418859053	10.29530484016642	10.77996843581646
PF3D7_0207700.1	6.542169070461865	5.476584021267253	4.810283878057634	2.776958059599248	3.6439171947955384	1.9611930083524847	3.266929510590143	1.5331343412596956	6.947912293127858	5.493294729188487	8.325531265704477	8.021736483568949	7.096505335969093	7.1290967272779
PF3D7_0207800.1	5.348941039782336	5.102704360759277	3.978459879636355	2.4239299428106773	2.588421476117679	1.6572289457013847	2.044579696717727	-0.5177136000399438	5.039026786073292	4.066371944345379	6.609319319165147	6.668656671717999	5.422875925861872	6.0512578432846
PF3D7_0207900.1	3.4750386353057987	2.8174978029043385	2.723270628003024	1.4475760168785292	2.351850363495508	2.089234482323327	1.7133202948338873	-1.002362950516616	3.483211295598818	2.2745104272054157	4.2411042108405725	3.625233134576606	3.869029052323305	3.0681479833271226
PF3D7_0208000.1	3.949722011529027	3.459725734520985	2.7796131321348048	1.356417892616069	2.122418010780356	2.2118927741971506	1.403036067321008	-1.0028270607051457	3.153624064679776	2.9666455646636463	4.566082577742375	4.9704047746600795	3.921310502431615	4.470877904145847
PF3D7_0208500.1	1.4542213075555137	0.9223338158974093	-0.4411376763875737	-0.38252087915399174	-0.5016882440687047	-2.4278598824528883	1.939226410407708	1.4993832329323533	2.4184941496548062	2.7064900461748946	2.6583525944437745	2.607427246075802	1.6327328795272802	1.6205990105459147
PF3D7_0208700.1	-3.8380546100407673	-2.6026628746532516	-3.931479988144148	-3.5989520928690535	0.40035820186837845	0.5006340418750046	-3.2390321547898964	-3.3252001610348425	-3.500465232331158	-1.425896941957767	-3.5957648686711625	0.023365726330878543	-0.5939781924825273	-2.9954519132715225
PF3D7_0209300.1	1.932785944032306	0.6698914794635957	2.0666222163830583	2.380905559784693	2.45411873608727	1.37913192783834	3.7102956604883484	3.7898697681236784	4.140619140408293	3.624543519878772	3.437117586422301	3.610065468671549	2.0436999529197126	1.1430048050153303
PF3D7_0209500.1	1.2874210628426745	3.2547614587121454	0.7127378619111107	1.2493714725458547	-1.1364500000373732	0.76382411337607	-0.07036384257365211	-1.7442324224216847	-1.9115753558828588	-1.425896941957767	-1.2774031661070917	-0.866624163295878	1.3480581168682004	2.5090568390448493
PF3D7_0209600.1	5.3495755114405075	5.3735855473342005	4.0133366586321655	2.5119476849662594	3.3126428743585428	2.609467570523361	2.044504899118689	0.9239203494986497	4.242516930073863	3.9315642476360346	6.516361120225391	6.556533778084075	5.782311444959922	6.343841983636253
PF3D7_0210600.1	7.004658632484734	8.629423361760436	5.690254608763297	3.7712634259944586	4.106050894479915	2.2484135281845345	2.4876457452594307	0.5741463474751407	2.574607437567601	1.7478592184159918	5.40776797290202	5.5038630069737335	7.75197099949031	8.232123351463141
PF3D7_0210700.1	3.7883413506319097	5.180929571954593	3.0641274521810744	1.1277077405335199	2.1025267244699473	0.44449796972236033	1.8898498548883569	1.1818014466802198	1.7324237958541364	0.16484866668033243	2.840674657084574	2.13370380456824	4.454060789190875	4.408483426542284
PF3D7_0210800.1	4.873654686134925	5.530743806068348	5.258178706163767	5.757886004834025	5.001769194132772	4.925048844129827	3.9982160328502467	4.386406493139604	3.45333043096267	1.7484744249666064	2.627907355104678	2.022796253528072	3.847763470071553	5.008177564340326
PF3D7_0211200.1	2.627339275771983	2.8692615274491002	2.0226870574046902	-2.0432240993835094	1.712666838499853	1.138458205126922	3.8675120604719115	3.3644219849485726	4.326231760993842	4.134051068526963	3.856186237759247	3.935260415656838	2.632927533871515	3.657923182036092
PF3D7_0211500.1	3.5287997770579462	2.4333068646523945	2.6646702954167636	1.5334098809969667	2.0648523041800786	2.692484915002412	1.617073114098397	-1.7391019699080283	3.123043374706314	2.2742629380976913	3.7501560253513073	3.34143842031337	3.3434287684264326	3.109387844724469
PF3D7_0211600.1	2.4592798259799067	0.9705971119280974	0.6269675484239438	-0.4698256986172538	-0.13656258110933553	-2.4278598824528883	0.4756508530063601	-1.755474674517318	1.6089161122898834	0.8933885776652825	3.285811481110441	2.3729489482943804	2.2762537945886017	1.8196630064822306
PF3D7_0212600.1	5.672506512771839	7.2562510197539645	4.301040559003702	2.550133944528424	1.3023572065185203	0.8404779282493617	0.8528601818468463	-1.7557254298475364	1.8995432732115063	2.040562652050952	4.302115462532726	3.652671282042723	6.429428109030304	6.563197052529579
PF3D7_0212900.1	4.159809425795487	4.671097405203703	2.4818905329901537	1.4247090643802818	1.553689097282015	0.4262772465345555	2.5929264979171625	0.56987081736748	4.329490006540501	2.9726012247248956	5.1228807144448885	5.177739818601381	4.187935458252375	4.896256353277212
PF3D7_0213700.1	1.3780668089075754	1.1903399223742201	2.134852486417028	3.3958494544387254	3.9385003269810235	3.2581296462028413	4.0408681049290625	4.360290837542581	3.6237027470329854	3.4503064497286493	2.3853501674321955	2.4622230948431607	0.6937081864221526	0.1823720091935925
PF3D7_0214600.1	6.765855832535468	8.449044297870177	5.917403602752285	4.639824767639786	3.7585694481382874	3.3910492209883722	2.641621868100405	0.7649681197805278	1.7015109498443666	0.8953528507043926	5.132980015388787	5.0458475219959045	7.576323293876333	7.808070191722047
PF3D7_0214700.1	4.30582202149606	6.015655563032714	2.706054144343502	1.9244674520709464	1.6107931533627478	-0.03997492822782652	1.2845117653641398	-1.7526830970366147	0.2247373978605403	-1.425896941957767	3.027146892284345	2.7868875090354486	4.833908756902151	5.3449886056971465
PF3D7_0214900.1	6.266263693860559	7.376328649137327	4.561348105976953	2.4678732143146864	2.976089137443824	2.092737378093496	1.7133763549471066	0.5819615610408972	1.9221332932954536	2.03386897629585	6.419317872651275	6.465636030209098	6.459225707234709	7.315596860813926
PF3D7_0215200.1	0.9068149882613303	0.9590716641925023	0.4797938989714644	0.2688000281448641	-0.3820457489565864	0.4770418889977241	0.8543528471801616	-1.0230120093089285	-1.8844104824960493	-1.425896941957767	0.10314449365815402	-1.256097259252981	1.1991081317880898	0.513114605831361
PF3D7_0215300.1	7.305435884110413	8.334022410020232	7.186603567019194	6.79014292630223	6.613286925964711	6.438216821411466	4.193791880333697	3.640439073560807	3.066332397969898	2.0340480313079174	4.565932850731501	3.4232679170834803	7.41541024180593	7.669235199433284
PF3D7_0216700.1	5.573897572947814	7.63253315697094	4.630546727454953	4.139035875714033	3.2334172311157188	3.0531634131261005	3.1340278278586617	2.8667367018820293	3.910861426146579	3.9432440782054177	4.370701014401745	4.397614719659761	5.767731581471139	6.626266646070698
PF3D7_0216700.2	3.2833465833332256	5.565982331199196	-3.931479988144148	0.8033163254866412	-3.443680856095954	-2.4278598824528883	-3.2365406736747535	-3.325200548482976	-3.500465176125426	3.4143517143825735	1.1782036626723835	2.205947784603027	4.3571575039231485	4.300311370701386
PF3D7_0216800.1	5.17621939586513	4.590472829126224	3.744478161282725	1.8295955351073752	2.720650633719632	2.850622600754883	2.1166551122234916	0.5837913032889712	4.488745910258964	3.3289209225139085	6.300664676832645	5.731134221657413	5.796756218695761	5.537132075245032
PF3D7_0217500.1	7.7324823526121165	8.840214896958495	6.308183019183705	3.826720949176281	4.328586258770681	2.1166389695493377	2.251403472612561	-1.7438432231928422	3.742899049736913	3.3319277609063964	7.4612714393817745	6.8375285346276	8.290109076743295	8.318286509862265
PF3D7_0218100.1	3.915286667247809	3.758933436604758	2.5807230942207564	0.6274583107712703	1.3640816325527647	0.7937546142554838	0.8475921381538891	0.9099885561098225	3.755300139121375	3.938353422172565	4.886039504477852	4.859928571940454	4.119558307479793	4.549476395012663
PF3D7_0219700.1	6.482785066274124	7.039931920246472	6.278276204096504	6.3120160223351665	4.481520709103631	4.132153119163915	2.433620226163351	2.5382303378895226	1.571220435029808	2.4895202218978323	1.8897471324275634	1.2262154548390911	5.044580995157532	6.174587778537508
PF3D7_0219800.1	4.375940763343838	4.9709774564711084	4.0351125837441995	3.980094143630549	3.4320134996167404	3.135748506212546	1.7146875747184802	1.18226532624871	2.0140719103511175	2.9744252594462988	3.4530057042386106	4.440280313577055	4.01564801634285	4.540629844509255
PF3D7_0219900.1	4.134673485910915	5.195166657371964	4.55734733947522	4.852505376533471	3.852969305095301	3.522820504026545	2.0554502169258724	1.6048012426487237	0.7988042856389587	1.7484052872770708	1.3605115330354525	1.2875422712072895	3.753011713702428	4.682698382904639
PF3D7_0220000.1	10.153351073698417	11.054144137085352	10.149475034213827	9.95680556616299	9.35854982059919	8.524283303992636	8.164635102123484	7.539227942187387	8.3256008755775	7.888548765286207	8.035946625082572	7.854239335319264	9.871112263408966	10.007907534444332
PF3D7_0220100.1	6.00164525127301	6.731136363427025	6.538026980520261	7.454179055758829	6.266853240747344	7.263026246832466	5.189561274797967	6.041713240356285	4.489711645622086	4.5516068503094935	3.732109158953613	3.47310108409094	4.9509933623640014	6.077369405412268
PF3D7_0220300.1	2.7835405626299923	2.9456036826567695	2.6103129794526714	2.286494942987937	5.61489704767588	5.494922744762242	5.083282312268893	6.25657466254153	4.476740779726317	3.4314585300672356	3.6528221904670386	2.6434446043167803	3.125355292651502	2.6190960573887274
PF3D7_0220400.1	4.13161339197386	5.811911803891157	3.8417778794940936	3.9284634887360763	3.268337673465347	2.534994433696893	1.1517105319085688	1.4272996448282298	0.4068692673235869	1.382884464022825	1.686020795595807	0.826310090136061	4.4851345943038075	4.922700562966
PF3D7_0220600.1	3.5528417965669465	2.800131547364866	3.129768876270715	3.3448360039717424	6.217018597100543	6.332449454983117	5.1765505179869935	6.184162520652271	4.469104125098119	4.600484446518673	3.202382939971597	3.0059957406686624	3.195978602060822	2.944104871869532
PF3D7_0220700.1	5.272412245465281	6.188031501186176	5.31233092854102	6.674059588980062	5.246531730224334	5.905240198331687	4.526923819032814	5.798589495543658	3.5532273441025373	4.415262947136999	2.233953305887936	2.8978537645157414	4.055170340708834	5.511961287604627
PF3D7_0220800.1	8.419325581242646	8.141850068880878	6.3532715033968	3.6243650941391197	4.760915111202813	3.0525238197093447	4.2102040518909	3.0520991404954723	4.889361607877341	4.406428557391395	9.001679043058026	8.146469104988103	8.695295924749372	8.761513097106057
PF3D7_0220900.1	-0.14189813713549318	-0.9338156157907702	-0.43599261902868097	-1.3125704102570817	-0.431502959678466	-0.7586891452806923	-0.41540449638643995	-3.325200548482976	-1.1218439371641338	-1.425896941957767	-3.5957648686711625	-4.027713602767768	-1.612248629594862	-0.6269713720573331
PF3D7_0221200.1	2.6643493925857094	0.9709943165737932	4.709687938559485	1.2150542172952818	6.639804245650445	3.9618435801354597	5.600913242308858	6.477794330005211	3.9856378059908093	4.944260852326601	2.82665849490684	1.9968793591102252	1.8792370644091487	-1.3706427774409613
PF3D7_0221500.1	-2.2597827687694263	-2.6026628746532516	-2.327766397867896	-0.4691872102880226	-0.11565884874046109	1.3840240818914598	1.018816434664606	2.0089437191570307	-1.8734287411940873	0.16178241579646208	-2.0082882363333896	-2.4715625444657343	-1.6018643764762102	-0.1383510971171165
PF3D7_0222100.1	2.0382831126290735	-2.6026628746532516	1.3711568629861863	-3.5989520928690535	5.824472646419591	2.994476123835587	7.155395673923614	5.812044961849441	5.635659307787852	3.4328814916892982	3.8400125907862854	-0.06994420922769289	2.1604766058372458	-2.9954519132715225
PF3D7_0222200.1	2.1201223247451426	2.0030150174342034	2.69514130266331	2.323035763069348	2.4253815914698738	1.8554724592125755	1.4137737013955267	0.6056154811068275	-0.1297161202684673	-0.5305376448431757	-0.8213380948741509	-2.471518817476087	1.4715451916310265	1.8137651679800388
