geneID	FCtl_LE_1	FCtl_LE_2	FCtl_LE_3	F1h_LE_1	F1h_LE_2	F1h_LE_3	F3h_LE_1	F3h_LE_2	F3h_LE_3	F12h_LE_1	F12h_LE_2	F12h_LE_3	F24h_LE_1	F24h_LE_2	F24h_LE_3
Smp_006760.1	5.910369977941066	5.885003196050357	5.637166502397757	5.587555234212097	5.658599886563427	5.76726266136306	5.9707477643071165	6.011009429422238	5.941767739702418	5.325918181241778	5.377572898146406	5.118904903873033	4.555567217531675	4.87848287997737	4.920297629447802
Smp_139800.1	4.650450615222714	4.693767885605627	4.1561543430979855	4.3832897057555815	4.086441196819333	4.9710521050302585	3.9181224075410417	4.13490074952436	4.525386810440942	6.24476026709503	6.714178769082557	5.776872182066717	5.688163955294904	5.537666087241996	5.854866885592864
Smp_179660.1	5.976648870339226	6.163331994219786	5.902642963736349	6.0319423555764455	5.823637386745079	6.505714623886433	6.17939122229926	6.140546979648135	6.243332115014123	6.95558921120145	7.163856686767472	6.758517187231954	7.212893022995185	7.191279644488931	7.539467219895753
Smp_102810.1	5.605633849680717	5.400942840448333	5.628429779213801	5.7188027902686205	5.851366827889259	5.742612618105434	5.766848287454405	5.732402893410521	5.76289881399093	4.8194261302345085	4.864433523374415	5.030291156710716	4.424665503569478	4.641118495505023	4.354859618928146
Smp_194570.1	5.425720931478571	5.3887295442132865	5.4860705152949	5.4496887773607625	5.592057498978996	5.814521682069765	5.52554823456645	5.55284841977834	5.4598121517421925	6.611800847767925	6.4218101821847515	6.386507891089919	6.811913163225052	6.725152162568298	6.588691800509269
Smp_147730.1	7.360895297072929	7.516636361354788	7.396743469375847	7.25277868141855	7.500058547406745	7.259926085557035	7.5468207295698155	7.668711935559315	7.6372008848728745	9.835191093363262	9.845255179809556	9.651952836654603	10.764427747568208	10.628936299532725	10.25911178197199
Smp_140660.1	3.1767965820382007	3.0830649389134104	3.2658153715966685	3.3273212070301668	3.1491935672605713	3.663297504076884	3.2247328542840354	3.1361428013234813	3.3762140911768466	3.6009546309898215	3.5676295186733116	3.636811749249452	4.1444092986133665	4.519067098462107	4.391571731129826
Smp_034310.1	1.2710861396878923	1.596362908388261	2.0681745676949554	0.33121714267983654	1.8216473107090252	0.10891776683959838	1.0183777316017149	1.7729540047738412	1.7410930623802001	2.6368544475356313	2.820923006143058	3.3742993279459994	3.5408218104151894	2.9602370475656525	3.2720564628917437
Smp_028840.1	1.1641893233795093	0.5799859229011062	0.36523397563125115	-0.060181571051941996	0.42914272360026123	1.2675048063065957	0.5956672024648575	-0.5803718295677178	1.123153461637316	1.8627979379006954	0.9802507919904119	2.209265111712901	2.774539964571872	3.034979645149525	2.2208052336841795
Smp_201730.1	1.9970733869497665	2.158751622505818	1.446370206688475	1.607530724497887	2.108656083923018	1.7219441333301846	1.4578074089243598	1.9405746627945082	2.4896567862459165	3.132479158832921	2.610436931617681	3.561687792133862	3.5714875722149073	3.4632395088875065	3.847140850111955
Smp_047680.1	2.6240766814996874	3.6942544472538352	3.266729341921603	3.877001672052093	4.463236754182293	3.1916395287328285	3.145898910533758	3.623120642052461	3.373618892732579	5.490026777075996	5.39834065282129	6.210831338395425	5.615801841749124	7.2689925288837145	5.99575374400908
Smp_047660.1	5.5067191187378475	6.194121516238983	5.272435248078617	6.216616644420444	6.18675610080568	5.896136204207835	6.160821268826555	6.352373857350599	6.746368578402765	9.425345770425475	9.501705862305444	9.781012132357002	9.652169213502864	10.692044377539158	10.127406458059154
Smp_047650.1	6.20502232378963	6.588996166645657	6.056400800322214	6.879235244334629	6.64358294594052	6.401229673877926	6.573909403966208	6.597667177844169	6.847798165147231	8.803887309962434	8.845580483391839	8.97852364806722	8.40316331165556	9.017779676726153	8.767423275235787
Smp_047640.1	-0.5974819032003827	-1.0868050271016394	-1.9435041478977821	-1.9855615521888883	-0.7025300274110389	-2.699105023851601	-0.8517176393889654	-0.2377459334856166	-0.11200839659878606	-0.8780755861152377	0.67213155126383	0.6006139493300445	0.1531771827690075	1.229877343241875	1.376569528022252
Smp_096910.1	6.1909684062969434	6.129515900881112	6.042363117121644	6.198403240334589	5.800914774687354	5.981733207096367	5.802669639261243	5.824827743656708	6.076537881951133	4.802445893910083	4.7085842962100255	4.955298158169882	4.818786566285922	5.043260604517735	4.55656369641328
Smp_176830.1	2.0326598530317312	2.2995891658958283	2.704852634506522	2.4903343640356375	2.1041893480173783	2.82853731490836	2.4394892439333318	2.0254047896284044	2.707058664380324	1.2031388619865753	1.576956183147001	0.9553594740450044	1.0943197605915715	1.4832570033281014	1.144487967891335
Smp_154860.1	0.7032133284041967	-0.2975003640547809	0.35916976491525854	0.6507441545932852	0.6001014011724932	-0.04294947273476453	0.7317934241278693	1.133014924759036	0.4880785937212036	0.7074477462973582	0.43976478076953696	0.579973666692408	1.578325856591762	1.2006473787978567	1.7395056766404755
Smp_061000.1	5.667446523703606	5.531932311099747	5.282506280090829	5.540346087688476	5.359438314663249	6.191833178017464	5.404856588723601	5.357087219089172	5.575520140702502	4.950380480912596	5.5413322881434475	4.44758841849924	4.20328417230913	4.204633410885469	4.607694770491299
Smp_014610.1	14.482951498372206	14.41436498469478	14.290642532584465	14.62741004774017	14.257070601142646	14.476098765974774	14.5171401362572	14.372352527085939	14.551396344712517	13.657424937380366	13.75626254288604	13.539507252762574	12.635329931940207	12.678305579123304	12.981762243402539
Smp_148390.1	6.634301867600535	6.736581681122046	6.865714627491557	6.845281173062982	6.845533665808004	5.902068891474505	6.437953568404295	6.7763012656357455	6.757210452271154	5.500599070464737	5.8218278582132	5.793652088446895	5.158816342075306	5.529585396758679	5.0672538981427415
Smp_049150.1	9.867067967925719	9.857103272886283	9.851102641729966	9.95499585942382	9.879911157844202	9.798975555457107	9.882665526520018	9.912590392062365	9.934480422410802	9.137434070070205	9.146970068306391	9.073554842833202	8.386741223811212	8.591423680620059	8.414400599206866
Smp_148490.1	3.3976195569708634	3.49891305522941	2.924593262310444	3.53043281604872	2.388026175752995	4.277862764220776	3.2129935065360904	3.2066414365068527	3.5883457299875663	5.15841494437236	5.192340303156393	4.438309565414371	4.764268374808919	4.381766118564797	5.272549963131486
Smp_148500.1	2.6919150298365486	2.9512191595617527	2.9003752800580296	2.6583779608318503	3.008004707600773	2.8920750564907514	3.039262917084744	2.9811069763877214	2.7289907281329597	4.185193901938888	4.212281867691601	3.803827870155784	4.503562098619107	4.416029936003155	4.553945059161627
Smp_167010.1	6.589591210344149	6.6077474196523145	6.53080379838389	6.417155393268712	6.429786811311585	7.230788220420355	6.409285141351321	6.598598302520986	6.445573552780119	7.451799817102018	7.744315754950255	7.148947278214051	7.699352891517147	7.59052302881805	7.662314829474611
Smp_167000.1	5.6558237782446685	5.843217811923911	5.410847075953271	5.940840816811394	5.508470977246465	5.169063719716545	5.4680294411614065	5.550474163828532	5.699643684571658	4.610444423973498	4.723272658729919	4.663527705313722	3.921242213144937	4.209492011188038	4.710649271941134
Smp_082620.1	8.391685638850028	8.313766129921385	8.202305592198632	8.430433380567194	8.197346622289157	8.291763884189704	8.264722734158052	8.22985499786162	8.32557529222524	7.4545604455264	7.3359394249077	7.4988368924229025	7.221759338192919	7.419737717309461	7.230298293267515
Smp_134670.2	6.160188756552824	6.1062362439537985	6.415260415203558	6.052573449254661	6.407469708015288	6.5662884543469175	6.473046308770793	6.3713083715280945	5.9429725926781725	7.152725689253372	7.0738868222579745	6.813587799385134	7.63404666391949	7.578556524126199	7.0647844433893345
Smp_134620.1	6.6155915612120255	6.637784248456704	6.928218760967142	5.980189606270422	6.644728529839562	6.579075159749981	6.527710516890185	6.401443658966428	5.8912961935209	4.2746237036761645	4.426067289160959	4.24081031702906	4.282418707670122	4.577407361237202	3.742278596847329
Smp_169100.1	3.065067266153333	3.133488996419508	3.0126682199240125	2.3049895495183423	2.869648242251214	3.388141879221983	2.853830067320532	2.535700458338954	2.147170382301524	1.1852454196207947	1.0194664569706633	1.1619285689884493	1.2413977746516267	0.6248025880891193	0.11796552151364215
Smp_169090.1	7.480953868147572	7.070450740175598	7.440699276145861	6.899095383205288	7.647132593879883	7.648756784487839	7.616472477978344	7.348482288513063	7.131001445167795	8.713188043082672	8.622658292932556	8.527707407632247	9.39571361372136	9.368831040843974	8.888949137436803
Smp_122900.1	3.915985138048939	3.9587059405650757	3.9192849624598023	4.023401607429384	3.8382746745587193	4.426545166788189	4.1618674122539705	3.957726155426792	3.7848014527443836	5.03878081713115	5.157813945247047	4.728249339159331	5.349602873060084	5.195674711651024	5.195105035168783
Smp_123020.1	3.8942705478339072	3.823588571640764	3.708069740233397	3.9008702819147385	3.6451796216961267	3.945912085683848	4.0716354187390245	3.943453115914474	3.936162671289747	5.289052814755801	5.330793508219342	4.612956121751327	5.049907899150066	5.043386165012426	5.002969085241359
Smp_001780.1	3.8846445341952056	4.0559600548118455	3.7001693377122065	4.047877957092331	3.7696973900790596	3.9187414858905307	3.761025319250241	4.062084438110761	4.246798410749117	5.278566323716616	5.123103669526817	5.128257561784066	5.442187536672609	5.551168934342715	5.163420059149274
Smp_124370.1	0.782905969780955	1.0159280570908553	1.1948386298152978	1.6830429746598716	1.3323085288082008	1.2575813267212306	0.796416792622993	1.5517638936137352	1.8567245546597537	3.160992783001019	2.6281118917342647	2.4387295109215983	3.311671711996406	3.445895292048973	3.194627049325489
Smp_124380.1	-0.8029011950874944	-0.8398498983661364	-0.20678088794038105	-0.5959702101334355	-2.2798969841538974	-1.9733094522734214	-1.0581879771159945	-1.6663027795269034	-0.12366786073197393	0.7107764040407297	0.5237062665890478	0.857143622778764	2.08973381940111	1.84417210726537	2.3020481928856675
Smp_124450.1	4.009563293715798	4.072934570880301	3.9919852102929347	3.9496449000553397	4.057069160263728	4.335493032708184	4.090611227094682	3.8833933782170598	3.8026658573329915	5.4586220940862775	5.784176357738299	5.005435981744169	5.530948812841038	5.391052870047573	5.443555565638349
Smp_065190.1	4.2876052645011224	4.299826970226279	4.438205515865467	4.476467589694758	4.106270947170964	4.087911879632592	4.023439397175888	4.048427492039485	4.318382426057635	3.427552593489386	3.275637892820341	3.9870995869700807	3.3785977028736456	3.0828960218271746	3.201596227355515
Smp_157360.1	8.887860569045696	8.81149276311512	9.038909472759226	8.901340739870868	9.038115991541599	9.04417367105496	8.996508930768593	8.967653285464312	8.84856479102403	8.123176013351987	8.252111248809893	8.141024270304127	7.82202952568166	7.976174078308902	7.762701608830624
Smp_071880.1	5.250883732711905	5.204747331327536	5.3326041981280525	5.297617584210571	5.446276594508219	5.309770498905668	5.493216471723198	5.4987202073674855	5.487476370173442	5.7354618925307745	5.588672648980036	6.052936635864551	6.234537983096765	6.251990868672203	6.43211631524473
Smp_161210.1	3.0742803316448635	3.096793338592411	2.693790420335633	2.884028115264681	2.579548792837949	3.2814890363507008	2.863553099384113	2.6463828126166393	2.7263247102879586	1.6922769504581288	1.7237782186379604	1.484742126495236	2.0571421544879724	2.032830724899917	1.1423494724890326
Smp_105220.1	6.104206672930766	6.307960315115189	6.397126162146578	6.0802324778125465	6.47187798625556	6.044254894129706	6.377397638459137	6.6815673330176315	6.412614031647466	6.462734613865293	6.304148910724726	6.6304927780649665	7.608194002461885	7.655362578858558	6.833268393644478
Smp_097180.1	4.948142374626075	5.095037559688003	5.003856526924578	4.707728036046648	4.784121947230256	5.031459934619984	5.062275140123165	5.108553696573539	5.119261523538914	6.179016091280568	6.288613939552102	5.824625738727906	6.398577514007409	6.365122267666676	6.0036828370039785
Smp_175560.1	7.918392229810941	8.058919476324778	7.6539296762085405	7.915684902576706	7.701830491305111	7.718849656851414	7.5781583041313025	7.866277786000449	8.124036166229903	7.394234798734558	7.335417616827357	7.2721944255227875	6.689462737357092	6.812321450303463	6.774640808075239
Smp_166300.1	4.19406977847336	4.296676273736533	4.255015867955463	3.8184766745171483	4.2237460812134096	4.292367235246839	3.837817022656704	4.00796158789906	4.178890395061837	4.685524327898556	4.890242583002385	4.819583987272325	5.535358855331617	5.242114622416703	5.24042858521325
Smp_166280.1	5.136980816103639	5.087886874058385	5.012841234791089	5.37010062952037	4.83913906241302	5.097350259893265	5.133834989735927	5.145766476992549	5.296489367886839	4.743031389017255	4.464403750278744	4.537836778196732	3.576274049217073	3.990924094907444	4.10859693721849
Smp_023830.1	4.238777374565868	4.1023797506393525	4.058935040297373	3.8003133205114783	4.465397928068657	3.9134008838161862	4.155916886376473	4.3738701838129606	4.262963683112655	4.264611538320288	4.055623114815087	4.555591127750303	6.746159650896561	6.775589056245144	6.098396821337318
Smp_044060.1	2.809347220307013	2.9432857563038803	2.447836718546857	2.902850517036573	1.9683614767136473	2.9620764774255353	1.7804616404792364	1.5486429200899448	2.198370817126329	2.480351810810214	2.369220964093938	1.744602865605643	1.4167757677090838	1.6266359745386512	1.6540848956356382
Smp_043990.2	2.3197296239494714	2.290681560847101	2.2527296297947657	2.240362963080532	2.365882371281885	1.917789716978863	3.0380462881382115	2.8343932267459047	2.5321036152589738	4.350563382216726	4.970287456922504	4.302487478645333	4.180939074462568	3.6494462952843625	4.194400465617746
Smp_004680.1	7.116809845253131	7.187222964238091	7.359816001114794	7.250714497556106	7.378080738705339	7.253564246402323	7.493506114668772	7.514415633145096	7.335621828442532	8.297952525673	8.322853667079997	8.369516127724344	8.743882288844553	8.691259051701506	8.53784117116986
Smp_004690.1	3.7851792542541456	3.700474591086382	3.8033480256018946	3.5887507921408788	3.850116596689971	3.4550009893438682	3.464734962833561	3.78482896392622	3.634872574294131	4.502104859366026	4.198094833218914	4.7704821817778145	4.851564366637647	4.880302140471605	4.684398556953678
Smp_124710.1	4.048550163155043	4.293513896431075	3.729912380246046	4.153530846153172	3.536818136714049	4.710940646191735	3.9732991308770096	3.9855469689389107	4.392617429931196	6.131336417873359	6.107518821559669	5.561477977174817	5.7551265332796255	5.427004792948307	6.534774540396081
Smp_011220.1	4.136474682201024	3.8470672391421235	3.8619272035575816	3.741526668124602	3.469319524793891	4.240348759624862	4.045314548815757	4.037404271210504	4.366729681866621	5.734289030538321	5.774124643126599	5.296557390968461	6.057821048193051	5.961602485825462	6.15323601663688
Smp_146010.1	5.567114941474914	5.533651387456167	5.651169190182307	5.910606280375066	5.683693013160699	6.024243676746946	5.908020754847623	5.669419201951484	5.919156369288863	4.734574492608836	5.236623338417728	4.698063833360245	4.235350326497088	4.536624350923887	4.508823549640724
Smp_143580.1	1.2690582022655177	0.72153480303571	0.6985514118756406	0.9634059611558766	1.0917329717405793	0.37226023289282845	1.1641042532524941	1.162830877126667	0.7665960055312326	1.8196840973629236	1.4875641237475052	2.238428892143954	2.23252337438891	2.3929334247059666	2.560991920894915
Smp_178990.1	4.489046256880286	4.618738840181777	4.577807389406189	4.248800128066048	4.448725534003974	4.399934412133385	4.690991922460648	4.716770898479508	4.920224568766464	5.477464084810506	5.569053152608869	5.2293686351225235	5.5615071335390605	5.35542760046937	5.903593057698246
Smp_133650.1	0.6992541395532043	1.1747932814912045	0.5857656228853677	1.241812985280379	0.9936689239743779	1.1429940104749787	0.9094556511662923	1.3393217885467699	0.6768632537223471	1.300424069193031	1.6451620200710595	1.1998677774414495	2.616146343324452	2.299525313573215	2.360765158625371
Smp_147750.1	2.0360895765422122	2.379182881370879	2.008623771428122	2.180054412186199	2.2200700417671118	1.6346865094569636	1.9280439052722664	2.185902058790425	2.4484208531253677	1.4479551407730569	1.0958358342435965	0.670040680069833	0.4392191198325549	0.5612458750702278	1.2601233620998966
Smp_122810.1	1.9062803253194531	1.4374831562666561	2.3048833127864974	1.5868350636711936	1.9075402457696686	1.7263797092876396	1.684464694284729	1.8313244366938417	1.7780217176449737	2.7384382157270735	3.1023631515717045	2.4119575457849844	3.274488938066775	3.246920697698615	3.582062148799119
Smp_146970.1	6.925726520642261	6.8785398476687405	6.935728763097273	6.587512949002233	7.000939402821082	6.8932795654460195	6.962170365203749	6.927780830016912	6.662403165126629	7.400984994581489	7.3083926214689106	7.666707916851661	8.114897123538766	8.165043575467278	7.760490875828297
Smp_017290.3	4.976314837863668	4.979085096716173	4.608339846052142	4.802362302028453	4.592492891426023	4.706074945283133	5.133699304500103	4.690667763995389	4.933894175898508	3.690625792041408	3.8852580222675304	4.254472725669732	3.3147524047264594	4.0216804758528415	3.2136680302403526
Smp_113750.1	0.1358225029565633	0.49537191701776945	-0.1917663255196545	-0.5813662921533023	-0.6858058785287301	-1.4806999660152624	-0.006887852862085765	0.7574207495989943	0.5853719212571151	1.1480237784108949	1.2878063285018364	1.3636297412617175	1.3233075651650765	2.0288291757166617	2.358142539989445
Smp_033700.1	5.380797094704138	5.432753772762947	5.4523140330005315	5.412676201265447	5.506235395393003	5.2685640027729335	5.483372172389324	5.322856986381586	4.996921766556605	4.531164519539305	4.506430274950576	4.617247258851679	3.987820445022323	4.36206065865689	3.792453565321543
Smp_140460.1	4.923394736721633	5.013402554215218	5.088210852512566	4.639285437441118	5.0436796426986525	5.0401660839181455	4.864465207304972	5.101504940780065	4.8314456793871035	5.358642687618366	5.358004972285462	5.387678895545799	6.366570329529214	6.314113269103564	6.045246123508367
Smp_180620.1	3.9013933851290385	3.3969851001765328	3.5039514459925027	3.423857432303877	3.6980634516898707	2.9172186538678107	3.5034098162147425	3.6345372838941876	3.290405207258546	3.7209949686353183	3.4659134487867407	4.022800502176512	5.298090061975714	5.810322669675935	5.143141824321652
Smp_122820.1	1.1689542095623673	0.8858245632306774	1.4875109984133112	1.5859900677168277	1.7025183140815157	1.7269378689374615	1.1239762455421138	1.4572533602863058	1.6508424638210277	1.3558863390394988	1.463776569169992	1.9220238679274078	1.7330508019588202	2.1987621515602194	2.576616936762459
Smp_037430.1	3.7405851261359633	3.120116449555391	3.2222909583886574	3.663840390750132	3.5648370524407285	3.7626874532004315	3.515062305813458	3.43302888150633	3.3003693911538226	0.68015850917478	1.604880358662532	0.9839737484188674	0.6910510640859866	1.1111152633589798	1.3221933602917324
Smp_062260.2	0.8391934391196341	1.4894110429566818	1.6536921999327316	1.1948025166580032	1.0322858131186219	1.3842953493838335	1.4387169224371816	1.2871975276628844	1.1495530543059507	2.831625417974895	2.599281814553404	2.111122901648441	2.515413468933938	2.1044269579492245	2.669564877724203
Smp_155620.1	4.254431544780966	4.210564687568558	4.129238850122608	4.392559110772769	4.406231933190318	4.724693581340146	4.462763479898924	4.4354817226279115	4.247036770350163	5.5909511212906855	5.8401402047572715	5.1524679603698065	5.7158306727852874	5.560393680970271	5.499537521250679
Smp_066340.2	0.10197616566805047	-0.5226739614439484	0.7262908007168613	-4.300542069716442	-4.606857755080128	1.5069710074431852	-4.759675690329699	-4.479021700377927	-4.370254652202333	0.3341581436661972	-0.315489653689317	0.0024963705976564516	-4.402056961594707	-5.171409796309839	-4.411184694530173
Smp_166820.1	4.951068983849179	4.9517321380727966	4.743667227177524	4.863786041860006	4.766526386849494	4.8849167689325945	4.619190415883838	4.667201361158707	4.9061978701838935	3.9540338464887927	4.201223745136203	4.204910119388838	3.4396574813418592	3.6003241966280277	3.858607516918932
Smp_132330.1	5.297508112813495	5.249613036879148	5.2089877536611935	5.256104670649963	5.21925864339449	5.14795155392173	5.196213176000765	5.2068160879907905	5.348729882033924	6.320520247406799	6.183330360214308	6.442864744405207	6.273232707682685	6.159041109165273	6.679693785004921
Smp_132270.1	4.5556187555670284	4.816927029487839	4.283769428356353	4.686162006709253	4.056526011489793	5.192647303592037	4.16967051781878	4.162703140100471	4.696623798787186	6.452203904617602	6.697415433108801	5.687034251933838	6.450656768606283	6.319374650112373	6.639137209012709
Smp_132210.1	5.034279192434743	4.926132459608307	5.218109273168994	4.8416407806468404	4.994596549101774	4.689555949085427	5.281897990998959	5.122409481857527	5.093728168564135	5.952244124537541	5.720863858001036	5.862516722848748	6.723956642309585	6.654270001851162	6.288912862274115
Smp_137930.1	2.2897685203057256	2.3278243896801634	1.9388127771924453	2.3298235879656533	2.2901397003567845	2.846050126372077	2.440414755183253	2.3934603872786053	2.4995059734896903	3.547954314872047	3.5557893077732263	3.4694617053744805	3.618548663300715	3.6141819857195614	3.8787066516028235
Smp_029160.1	6.070016221953737	6.2283723850428165	6.092658442020199	5.804607656570362	5.9999820505584625	6.182071845013006	6.229714050836168	6.164531575618824	6.238122398342149	7.242605799316851	7.231956361739248	7.078813541112762	7.407705881726232	7.2970550278695985	7.429402822221486
Smp_169260.1	7.145271148207809	7.332710139923746	7.1114648451130416	6.8258734501672444	6.969323187189097	7.857529144793922	6.995851113404666	7.068310746960292	6.5574775555771065	6.209256796814215	6.376106176735802	5.552886908445611	6.104882221314802	6.045430269801827	5.405429607980106
Smp_017610.1	1.6052618887144385	1.437230188227854	0.7499741264266064	1.1956687770120595	0.6086885350835396	0.5622814717440893	-0.2350293695840708	0.812447389490894	0.9137739583794982	0.28332528002464713	0.1722071234220072	0.3364478751122632	0.10608435831857081	-0.9193460096716025	-1.6047051066522533
Smp_017620.1	0.4474846195756966	0.04766050380176405	-0.7499014722036704	0.43805624281401584	0.18061147976459926	-1.0814007175131624	-0.3796480463088975	-0.15865697842454463	-0.6567872641466097	-1.7998114233413196	-2.4031800908355554	-1.2906139234389666	-1.943213313352112	-2.906184739433707	-2.8218502624266595
Smp_075130.1	4.1791265504026445	4.134832283791013	4.36206317098816	4.1982277794156015	4.394767035364649	4.152305409096357	4.626997279824774	4.610177696151334	4.745038610950169	4.894343975746208	4.668898458625451	4.823595136077875	5.385028335355505	5.10872249258908	5.237453312595472
Smp_074940.1	5.436341019336252	5.483886509308892	5.597381531436701	5.743354355634158	5.5788014064212845	5.266925458556102	5.515675715231422	5.404048794511353	5.242039541044767	4.315549507587311	4.315366513197998	4.3382904440668835	4.458287793223872	4.382077170122947	3.959421297843288
Smp_013570.1	4.26628004468818	4.118244441186437	4.429464338211077	3.8640158281008015	4.435389118169586	4.3403989754889105	4.781556344849779	4.881240610951643	4.687451328499719	5.91205361183183	5.987033604349387	5.909514261648587	6.743233917778737	6.332526282139953	6.527890683326775
Smp_129510.1	4.029485246895743	3.5161030484303515	4.0580121537324025	3.418793953455239	3.8958720319080027	4.45991309759309	4.495200182495434	4.251111039011892	4.093318317187254	5.642937418347069	5.910165883644798	5.243141263827433	6.0786164924914265	5.8540071537953855	6.070215507273138
Smp_013540.1	9.158555017696099	9.110964597620846	9.00200391267041	9.35157715904416	9.022399144512034	9.015598758162836	8.955443943135288	8.93550746662123	9.303444763483489	7.856784513048009	7.9791193864471746	8.011396331759896	7.582079451914455	7.54472422390157	7.545180951280161
Smp_013470.1	8.78332338164041	8.543144158585248	8.749656416899509	8.649575508814884	8.74543029047513	8.520035152219336	8.802351348764972	8.646203635173702	8.315997736224759	7.716713877020151	7.6063001309642395	7.72293103613681	7.622889078678174	7.704994351068915	7.442790552950068
Smp_129430.1	4.401016572457666	4.251849813800469	4.482233800522667	3.9288194078004137	4.131795682486141	4.520585983555275	4.561317814520898	4.401728862093825	4.31812260787848	5.276008607091975	5.480906573577196	4.906417357261958	5.410801640915202	5.203464862406059	5.665708810717541
Smp_129370.1	0.5335597689319512	0.3032764373345275	1.4590157718503682	0.9705543220893341	-0.09987363952023533	1.210872289250569	0.9087085990771171	0.1477058931132976	0.8425786670714807	-0.6760231019583945	-1.8877364674499684	-1.836485792833278	-1.56349343999006	-1.4853314483354128	-1.2374464351222085
Smp_129360.1	4.688827045287451	4.622000749033777	4.597895397384926	4.683495757884243	4.672543370802466	5.39631362706438	4.943518094033653	5.008339342363408	4.920789946110072	5.537593432756715	5.728715118824576	4.9402028881763345	5.803609876539754	5.646993040785557	5.9705626805260374
Smp_145890.1	5.2136704601836055	5.364100547959114	5.5711177842255974	5.0348966360565335	5.397900581229911	5.580714485100401	5.420599266710021	5.465114715381093	5.210880702957619	7.07167047193395	7.291633663245458	6.891461436827098	7.1874256512382715	7.106420506500469	7.202366716920779
Smp_197620.1	4.979041372491019	4.938624090113993	4.76722838301334	4.6909079887752	4.697682243510348	5.102175190369026	4.529408348652848	4.5647471232692265	4.525913391141515	5.892519272695646	5.841362094825361	5.60013938717212	6.210959865325527	6.171171194588746	6.052044180405895
Smp_112930.1	5.716333198769225	5.516926704985853	5.967219757432573	5.772881765849659	4.639396722676371	4.574725233171063	4.288604608274757	4.51628833644754	4.105256293894156	3.7780524910750994	3.884392586954066	2.718597288126426	4.622366376088635	4.193744099959461	3.4069662113929438
Smp_052350.1	5.7038672553529155	5.778666309384546	5.671214203192908	5.446895256057474	5.65230691371973	6.228568250906599	6.071046151030828	5.727002812928925	5.8552020433116345	7.1458297703275875	7.4854732921934755	6.756239049388914	6.835190828126797	6.563625588883716	7.060163237504192
Smp_123580.1	3.858595275503394	4.004324679822868	4.209991067608487	3.9188975394888867	4.282029409923413	3.7362185962959193	4.294554239832216	4.26369044625017	4.121672897697792	4.846461592158757	4.4146043858208746	5.04214271886932	5.459231793938525	5.399943511964255	5.103253602347718
Smp_123570.1	5.57637059604043	5.653824203940581	5.6937222511383645	5.444118276533709	5.693980188032035	5.664719924603563	5.914155060673724	5.6998687471028	5.7178111569202406	6.6773132949745095	6.59421344627901	6.355753812862723	6.874179054330327	6.913183371512121	6.718489522828324
Smp_156390.1	5.095683444331888	5.100020702237895	4.532275781470627	5.235465266422458	4.766043845442352	5.521375391182757	5.044413605273231	4.871801463981725	5.047801955084901	5.800331181156655	5.903110348462204	5.2826816532855245	6.026604894720149	6.027971659920673	6.346299902514299
Smp_156340.1	7.408707021776931	7.466915073278271	7.16191037923108	7.529389587084819	7.36244623576668	7.261335544326557	7.36933130167685	7.453555659403201	7.432722045526841	6.374916858072507	6.571917117994603	6.430443183235948	5.7045854025885765	5.756622595112277	5.875600808883028
Smp_087580.1	7.071773857933857	7.004172803551729	6.754356843861997	7.066388211025574	6.742384061090222	7.154480036095882	7.056089530659867	6.895570337644121	7.157745337763481	7.98218735668839	7.849905553398028	7.683476385017961	8.274340624965227	8.213811088949395	8.124693424526043
Smp_079770.1	11.121349685628493	11.137650967831854	11.223665416387474	11.234729210643192	11.251664442997212	11.221426423878087	11.329771251780258	11.311341520477866	11.264634593432094	10.223133165768035	10.48282034723876	10.357951534335001	9.768147092432121	9.942879615356171	10.048562191146294
Smp_079770.2	4.933884082872129	5.175874000896428	5.3054326227467685	4.6977570386989935	4.9344538845743315	4.403337198639825	5.104668716523697	4.988046836873923	4.513479958383295	3.5409728541014953	3.7406908633154843	3.587170727524215	2.5819284188770193	3.5614780750578756	3.78628555973139
Smp_165150.1	2.5731228293534714	2.772068682228753	2.3067986654948363	2.573153895577837	2.027416818633815	2.623813736828578	2.589955069925748	2.184061370563912	2.42301762839331	1.0973030895605622	1.2444783177978813	1.024028848314008	0.942494578835273	0.897906581130153	0.23196688437910773
Smp_164590.1	6.786600161328073	7.025536293978322	7.5710805003593595	7.378800900386433	7.337943265967293	8.005179486931954	7.279442132668259	7.13023220931379	6.824054120297121	6.4179465304749845	6.70792632799141	6.241844761813512	6.249060299903611	6.254034612251948	5.616103740777131
Smp_197370.1	7.405468661193204	7.694740741607645	8.375541712036481	7.963936453394539	8.114588742137691	8.563144114443736	7.9245209879437235	7.897990553425341	7.484329473252733	6.822009584375527	7.016885714781228	6.9620704302504155	7.060240201588454	7.0876260652226275	6.187726025210038
Smp_002930.1	3.6015897583471737	3.533852968067786	4.151384608936504	4.136599313870469	3.874561745886142	4.013181159274741	3.596804120720891	3.6210621940480476	3.8298043073487658	1.247238363350558	2.596100780069735	2.297260841044474	1.8356940655696232	1.7733767383553267	2.925124108721088
Smp_138210.1	4.299778086703334	4.558654900041523	3.980482832034406	4.251932147481858	4.244801132319427	4.032457160019888	4.793561931909524	4.993593246903723	5.227026252690005	6.041623289170533	6.341566080050345	5.80445764564157	6.128922830715203	5.780812251548247	6.426921511991688
